Time,E1_C,E2_C,E3_C,E4_C,E5_C,E6_C,E7_C,off_R1_C,off_R2_C,off_R3_C,off_R4_C,on_R1_C,on_R2_C,on_R3_C,on_R4_C,on_R5_C,on_R6_C
3490,4,10,5,21,19,8,0,0,0,0,0,0,0,0,0,0,0
3500,2,6,0,4,16,10,0,0,0,0,0,2,0,0,0,0,0
3510,0,3,0,0,11,16,0,0,0,0,0,7,1,1,0,0,0
3520,0,0,4,0,0,12,0,0,0,0,0,4,2,0,4,2,0
3530,0,0,13,0,0,2,0,0,0,0,0,0,1,0,2,1,2
3540,10,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,3
3550,23,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3560,10,19,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0
3570,5,17,13,18,10,6,0,0,0,0,0,0,0,0,0,0,0
3580,4,8,18,21,11,4,0,0,0,0,0,0,0,0,0,0,0
3590,6,4,7,19,15,13,0,0,0,0,0,0,0,0,0,0,0
3600,2,8,0,5,16,13,0,0,0,0,0,2,0,0,0,0,0
3610,0,2,0,0,8,14,0,0,0,0,0,8,0,0,0,0,0
3620,0,0,0,0,2,10,0,0,0,0,0,3,3,1,4,2,0
3630,0,0,15,0,0,2,0,0,0,0,0,3,0,0,3,1,2
3640,7,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3650,22,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3660,12,15,1,12,5,0,0,0,0,0,0,0,0,0,0,0,1
3670,8,17,14,9,8,2,0,0,0,0,0,0,0,0,0,0,0
3680,11,13,19,15,10,6,0,0,0,0,0,0,0,0,0,0,0
3690,4,7,12,14,14,8,0,0,0,0,0,0,0,0,0,0,0
3700,7,7,0,11,14,10,0,0,0,0,0,2,0,0,0,0,0
3710,0,5,0,0,8,13,0,0,0,0,0,7,0,0,0,0,0
3720,0,0,0,0,1,6,0,0,0,0,0,2,3,0,3,1,0
3730,0,0,10,0,0,3,0,0,0,0,0,0,2,0,5,5,1
3740,5,0,18,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3750,21,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3760,14,13,1,9,4,0,0,0,0,0,0,0,0,0,0,1,0
3770,6,18,11,15,6,4,0,0,0,0,0,0,0,0,0,0,1
3780,8,7,17,13,13,4,0,0,0,0,0,0,0,0,0,0,0
3790,7,4,12,14,10,12,0,0,0,0,0,0,0,0,0,0,0
3800,6,7,2,9,15,8,0,0,0,0,0,0,0,0,0,0,0
3810,0,6,0,0,7,11,0,0,0,0,0,7,0,0,0,0,0
3820,0,0,0,1,1,8,0,0,0,0,0,1,3,0,2,1,0
3830,0,0,5,0,0,2,0,0,0,0,0,2,1,0,5,5,1
3840,5,0,15,0,0,0,0,0,0,0,0,3,0,0,1,3,4
3850,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3860,18,15,2,8,5,0,0,0,0,0,0,0,0,0,1,0,0
3870,8,23,11,8,6,3,0,0,0,0,0,0,0,0,0,0,1
3880,10,13,18,12,10,5,0,0,0,0,0,0,0,0,0,0,0
3890,6,6,15,15,13,10,0,0,0,0,0,0,0,0,0,0,0
3900,6,6,7,10,12,7,0,0,0,0,0,0,0,0,0,0,0
3910,0,7,0,1,11,13,0,0,0,0,0,8,0,0,0,0,0
3920,0,0,0,0,2,11,0,0,0,0,0,4,3,0,2,1,0
3930,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2,3,1
3940,5,0,16,0,0,0,0,0,0,0,0,0,1,0,0,1,4
3950,17,0,9,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3960,20,12,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0
3970,12,15,8,13,3,2,0,0,0,0,0,0,0,0,0,0,0
3980,4,16,14,9,13,2,0,0,0,0,0,0,0,0,0,0,0
3990,4,10,17,14,10,9,0,0,0,0,0,0,0,0,0,0,0
4000,4,5,13,12,11,9,0,0,0,0,0,0,0,0,0,0,0
4010,0,3,0,9,11,12,0,0,0,0,0,6,0,0,0,0,0
4020,0,0,0,0,5,10,0,0,0,0,0,6,3,2,2,1,0
4030,0,0,0,0,0,5,0,0,0,0,0,3,2,0,3,3,0
4040,0,0,10,0,0,0,0,0,0,0,0,1,2,0,1,0,3
4050,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4060,23,11,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0
4070,12,19,5,14,7,3,0,0,0,0,0,0,0,0,0,0,0
4080,9,15,16,9,11,3,0,0,0,0,0,0,0,0,0,0,0
4090,6,13,16,15,9,8,0,0,0,0,0,0,0,0,0,0,0
4100,5,7,14,13,13,5,0,0,0,0,0,0,0,0,0,0,0
4110,1,8,1,9,12,13,0,0,0,0,0,6,0,0,0,0,0
4120,0,1,0,2,7,10,0,0,0,0,0,7,2,1,0,0,0
4130,0,0,0,0,0,8,0,0,0,0,0,3,4,0,5,4,0
4140,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,4,2
4150,19,0,16,0,0,0,0,0,0,0,0,0,0,0,1,2,0
4160,21,9,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1
4170,6,18,4,13,8,3,0,0,0,0,0,0,0,0,0,0,0
4180,2,15,17,9,10,6,0,0,0,0,0,0,0,0,0,0,0
4190,6,10,16,17,11,6,0,0,0,0,0,0,0,0,0,0,0
4200,5,6,12,11,14,9,0,0,0,0,0,0,0,0,0,0,0
4210,1,4,3,9,12,10,0,0,0,0,0,4,0,0,0,0,0
4220,0,1,0,3,9,10,0,0,0,0,0,9,2,0,0,0,0
4230,0,0,0,0,0,12,0,0,0,0,0,3,3,0,8,4,0
4240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
4250,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,3
4260,24,7,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0
4270,12,19,1,13,7,0,0,0,0,0,0,0,0,0,0,0,1
4280,5,18,17,3,14,8,0,0,0,0,0,0,0,0,0,0,0
4290,4,12,16,14,6,10,0,0,0,0,0,0,0,0,0,0,0
4300,10,5,15,13,11,7,0,0,0,0,0,0,0,0,0,0,0
4310,4,7,7,11,9,7,0,0,0,0,0,4,0,0,0,0,0
4320,0,6,0,4,12,9,0,0,0,0,0,8,1,0,0,0,0
4330,0,0,0,0,1,8,0,0,0,0,0,3,3,0,6,3,0
4340,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,3,2
4350,15,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,5
4360,20,5,17,0,0,0,0,0,0,0,0,0,0,0,5,0,3
4370,10,20,4,16,8,0,0,0,0,0,0,0,0,0,0,0,0
4380,6,16,14,10,11,11,0,0,0,0,0,0,0,0,0,0,0
4390,9,10,18,14,12,10,0,0,0,0,0,0,0,0,0,0,0
4400,12,7,13,13,11,11,0,0,0,0,0,0,0,0,0,0,0
4410,3,9,7,11,8,10,0,0,0,0,0,4,0,0,0,0,0
4420,0,8,0,3,5,10,0,0,0,0,0,8,1,1,0,0,0
4430,0,0,0,0,0,4,0,0,0,0,0,1,4,0,6,3,0
4440,0,0,0,0,0,0,0,0,0,0,0,4,1,0,8,2,2
4450,12,0,9,0,0,0,0,0,0,0,0,0,0,0,1,2,3
4460,22,5,18,0,0,0,0,0,0,0,0,0,1,0,0,3,0
4470,21,16,4,15,13,0,0,0,0,0,0,0,0,0,0,0,0
4480,13,23,18,8,10,10,0,0,0,0,0,0,0,0,0,0,1
4490,9,19,16,15,14,11,0,0,0,0,0,0,0,0,0,0,0
4500,8,12,20,15,12,12,0,0,0,0,0,0,0,0,0,0,0
4510,3,7,16,16,14,11,0,0,0,0,0,2,0,0,0,0,0
4520,0,2,2,10,12,11,0,0,0,0,0,8,1,0,0,0,0
4530,0,0,0,0,3,6,0,0,0,0,0,5,3,0,3,2,0
4540,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,2
4550,10,0,5,0,0,0,0,0,0,0,0,1,2,0,0,1,0
4560,19,5,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4570,14,16,4,12,11,0,0,0,0,0,0,0,0,0,0,0,1
4580,8,15,17,3,8,9,0,0,0,0,0,0,0,0,0,0,0
4590,6,18,18,12,6,12,0,0,0,0,0,0,0,0,0,0,0
4600,8,10,11,12,10,9,0,0,0,0,0,0,0,0,0,0,0
4610,4,6,14,10,12,8,0,0,0,0,0,2,0,0,0,0,0
4620,0,4,6,10,8,13,0,0,0,0,0,8,0,0,0,0,0
4630,0,0,0,4,3,5,0,0,0,0,0,5,4,1,4,2,0
4640,0,0,0,0,0,2,0,0,0,0,0,1,4,0,3,4,1
4650,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
4660,15,5,14,0,0,0,0,0,0,0,0,0,1,0,2,0,0
4670,6,13,7,12,9,0,0,0,0,0,0,0,0,0,0,0,1
4680,5,13,16,5,10,6,0,0,0,0,0,0,0,0,0,0,0
4690,6,4,14,11,5,13,0,0,0,0,0,0,0,0,0,0,0
4700,9,5,9,12,12,8,0,0,0,0,0,0,0,0,0,0,0
4710,7,8,3,8,10,9,0,0,0,0,0,2,0,0,0,0,0
4720,0,8,6,2,9,10,0,0,0,0,0,8,0,0,0,0,0
4730,0,0,0,2,2,7,0,0,0,0,0,2,3,3,3,2,0
4740,0,0,0,0,0,4,0,0,0,0,0,2,2,2,3,4,1
4750,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
4760,23,1,10,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4770,12,16,15,8,6,0,0,0,0,0,0,0,0,0,0,1,0
4780,4,18,14,14,8,1,0,0,0,0,0,0,0,0,0,0,0
4790,9,9,19,13,10,7,0,0,0,0,0,0,0,0,0,0,0
4800,6,7,10,14,12,12,0,0,0,0,0,0,0,0,0,0,0
4810,12,8,10,11,13,7,0,0,0,0,0,0,0,0,0,0,0
4820,0,9,7,6,10,14,0,0,0,0,0,8,0,0,0,0,0
4830,0,3,1,3,5,8,0,0,0,0,0,7,3,1,2,1,0
4840,0,0,0,0,0,4,0,0,0,0,0,4,1,0,5,4,1
4850,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2
4860,20,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1
4870,19,15,12,5,4,0,0,0,0,0,0,0,0,0,0,0,1
4880,9,20,9,11,7,6,0,0,0,0,0,0,0,0,0,0,0
4890,8,13,17,11,12,8,0,0,0,0,0,0,0,0,0,0,0
4900,9,9,17,17,13,7,0,0,0,0,0,0,0,0,0,0,0
4910,3,6,11,14,9,8,0,0,0,0,0,0,0,0,0,0,0
4920,0,3,5,7,13,6,0,0,0,0,0,7,0,0,0,0,0
4930,0,1,3,3,7,13,0,0,0,0,0,9,0,0,2,1,0
4940,0,0,0,0,0,7,0,0,0,0,0,5,1,0,3,4,1
4950,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0
4960,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
4970,17,11,8,3,5,0,0,0,0,0,0,0,0,0,1,1,0
4980,11,18,9,8,7,4,0,0,0,0,0,0,0,0,0,0,0
4990,12,16,16,9,8,9,0,0,0,0,0,0,0,0,0,0,0
5000,10,7,16,12,11,6,0,0,0,0,0,0,0,0,0,0,0
5010,8,13,8,14,7,5,0,0,0,0,0,0,0,0,0,0,0
5020,1,6,13,7,14,7,0,0,0,0,0,6,0,0,0,0,0
5030,0,1,6,9,4,9,0,0,0,0,0,6,2,0,1,1,0
5040,0,0,0,0,0,5,0,0,0,0,0,4,4,0,7,3,0
5050,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,4
5060,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5070,25,12,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0
5080,12,20,9,7,10,3,0,0,0,0,0,0,0,0,0,0,0
5090,11,19,19,6,7,8,0,0,0,0,0,0,0,0,0,0,0
5100,7,14,21,16,3,10,0,0,0,0,0,0,0,0,0,0,0
5110,7,12,12,14,14,2,0,0,0,0,0,0,0,0,0,0,0
5120,2,10,13,13,13,5,0,0,0,0,0,6,0,0,0,0,0
5130,0,2,12,9,9,14,0,0,0,0,0,9,2,1,0,0,0
5140,0,0,1,0,0,11,0,0,0,0,0,6,4,0,8,4,0
5150,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,4
5160,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3
5170,13,12,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
5180,6,15,7,13,11,3,0,0,0,0,0,0,0,0,0,0,2
5190,11,12,21,10,12,4,0,0,0,0,0,0,0,0,0,0,0
5200,7,7,12,14,12,12,0,0,0,0,0,0,0,0,0,0,0
5210,8,8,6,10,15,7,0,0,0,0,0,0,0,0,0,0,0
5220,0,7,11,3,10,13,0,0,0,0,0,4,0,0,0,0,0
5230,0,1,8,5,3,9,0,0,0,0,0,10,2,1,0,0,0
5240,0,0,0,0,0,5,0,0,0,0,0,4,4,0,6,4,0
5250,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,4,1
5260,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5270,22,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
5280,11,16,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0
5290,6,18,16,10,7,5,0,0,0,0,0,0,0,0,0,0,0
5300,3,12,18,14,9,10,0,0,0,0,0,0,0,0,0,0,0
5310,6,4,14,14,11,5,0,0,0,0,0,0,0,0,0,0,0
5320,4,5,6,11,7,8,0,0,0,0,0,4,0,0,0,0,0
5330,0,5,3,5,12,8,0,0,0,0,0,8,1,0,0,0,0
5340,0,0,5,0,0,8,0,0,0,0,0,3,2,0,6,3,0
5350,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,2
5360,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5370,21,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5380,14,20,7,7,12,0,0,0,0,0,0,0,0,0,0,0,0
5390,8,16,16,9,9,8,0,0,0,0,0,0,0,0,0,0,0
5400,13,12,19,13,11,10,0,0,0,0,0,0,0,0,0,0,0
5410,5,10,12,11,13,5,0,0,0,0,0,0,0,0,0,0,0
5420,3,8,10,10,9,10,0,0,0,0,0,3,0,0,0,0,0
5430,0,4,10,8,7,11,0,0,0,0,0,8,1,1,0,0,0
5440,0,0,4,2,1,7,0,0,0,0,0,1,4,3,3,3,0
5450,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,3,1
5460,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5470,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5480,15,18,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0
5490,9,21,16,6,7,5,0,0,0,0,0,0,0,0,0,0,0
5500,4,15,20,12,5,7,0,0,0,0,0,0,0,0,0,0,0
5510,8,6,21,16,7,5,0,0,0,0,0,0,0,0,0,0,0
5520,4,6,9,15,16,6,0,0,0,0,0,2,0,0,0,0,0
5530,0,3,6,8,12,6,0,0,0,0,0,8,1,1,0,0,0
5540,0,0,4,2,4,14,0,0,0,0,0,0,3,2,4,2,0
5550,0,0,0,0,0,3,0,0,0,0,0,3,5,0,7,3,1
5560,10,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
5570,21,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5580,13,19,5,4,10,0,0,0,0,0,0,0,0,0,0,0,1
5590,8,22,18,4,11,7,0,0,0,0,0,0,0,0,0,0,0
5600,10,9,26,17,4,13,0,0,0,0,0,0,0,0,0,0,0
5610,2,9,19,21,12,7,0,0,0,0,0,0,0,0,0,0,0
5620,6,3,10,13,17,8,0,0,0,0,0,2,0,0,0,0,0
5630,0,6,6,8,13,10,0,0,0,0,0,7,0,0,0,0,0
5640,0,0,4,1,5,15,0,0,0,0,0,4,4,0,4,2,0
5650,0,0,2,0,0,7,0,0,0,0,0,3,1,0,2,5,1
5660,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
5670,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5680,16,17,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1
5690,9,18,16,0,5,8,0,0,0,0,0,0,0,0,0,0,0
5700,7,15,19,17,2,7,0,0,0,0,0,0,0,0,0,0,0
5710,5,9,18,16,15,4,0,0,0,0,0,0,0,0,0,0,0
5720,3,8,10,13,14,9,0,0,0,0,0,2,0,0,0,0,0
5730,0,3,8,4,11,10,0,0,0,0,0,7,0,0,0,0,0
5740,0,0,4,4,3,13,0,0,0,0,0,2,4,3,4,2,0
5750,0,0,3,0,0,2,0,0,0,0,0,1,1,0,5,2,1
5760,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
5770,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
5780,20,14,0,7,8,0,0,0,0,0,0,0,0,0,0,1,1
5790,6,20,10,0,12,3,0,0,0,0,0,0,0,0,0,0,2
5800,6,11,20,13,3,13,0,0,0,0,0,0,0,0,0,0,0
5810,6,6,19,15,10,7,0,0,0,0,0,0,0,0,0,0,0
5820,2,7,8,9,14,8,0,0,0,0,0,0,0,0,0,0,0
5830,0,4,7,6,10,9,0,0,0,0,0,9,0,0,0,0,0
5840,0,2,6,4,2,13,0,0,0,0,0,4,3,1,2,1,0
5850,0,0,6,0,0,2,0,0,0,0,0,0,0,0,5,4,1
5860,5,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1
5870,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5880,15,11,0,7,8,0,0,0,0,0,0,0,0,0,0,1,1
5890,9,17,4,3,7,1,0,0,0,0,0,0,0,0,0,0,0
5900,6,11,16,5,6,10,0,0,0,0,0,0,0,0,0,0,0
5910,6,7,14,15,4,6,0,0,0,0,0,0,0,0,0,0,0
5920,8,5,11,10,13,3,0,0,0,0,0,0,0,0,0,0,0
5930,0,7,7,10,8,8,0,0,0,0,0,8,0,0,0,0,0
5940,0,2,8,3,7,9,0,0,0,0,0,5,3,2,2,1,0
5950,0,0,5,0,0,5,0,0,0,0,0,3,1,0,6,4,0
5960,5,0,3,0,0,0,0,0,0,0,0,1,0,0,1,2,0
5970,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5980,20,13,0,7,6,0,0,0,0,0,0,0,0,0,0,1,0
5990,6,19,0,4,10,4,0,0,0,0,0,0,0,0,0,0,0
6000,6,9,19,1,6,8,0,0,0,0,0,0,0,0,0,0,0
6010,6,10,19,16,3,9,0,0,0,0,0,0,0,0,0,0,0
6020,7,8,10,18,11,0,0,0,0,0,0,0,0,0,0,0,0
6030,0,5,10,7,14,5,0,0,0,0,0,6,0,0,0,0,0
6040,0,0,6,6,3,14,0,0,0,0,0,7,2,1,2,1,0
6050,0,0,7,0,0,8,0,0,0,0,0,1,2,0,1,3,0
6060,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,2,2
6070,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6080,19,10,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
6090,10,21,0,7,8,3,0,0,0,0,0,0,0,0,0,0,0
6100,6,13,11,2,5,10,0,0,0,0,0,0,0,0,0,0,0
6110,6,11,20,12,3,6,0,0,0,0,0,0,0,0,0,0,0
6120,7,7,15,15,9,1,0,0,0,0,0,0,0,0,0,0,0
6130,2,7,14,9,11,6,0,0,0,0,0,6,0,0,0,0,0
6140,0,2,9,11,8,8,0,0,0,0,0,7,2,0,0,0,0
6150,0,0,8,0,0,6,0,0,0,0,0,0,4,0,4,4,0
6160,0,0,8,0,0,0,0,0,0,0,0,1,2,0,2,1,3
6170,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
6180,8,12,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
6190,7,20,0,15,12,4,0,0,0,0,0,0,0,0,0,0,0
6200,7,9,4,1,14,8,0,0,0,0,0,0,0,0,0,0,0
6210,4,7,18,6,3,12,0,0,0,0,0,0,0,0,0,0,0
6220,7,7,11,13,4,8,0,0,0,0,0,0,0,0,0,0,0
6230,1,2,12,5,12,1,0,0,0,0,0,4,0,0,0,0,0
6240,0,2,17,13,4,11,0,0,0,0,0,8,1,1,0,0,0
6250,0,0,11,0,0,6,0,0,0,0,0,1,5,0,7,3,0
6260,0,0,7,0,0,0,0,0,0,0,0,1,3,0,3,4,3
6270,15,0,3,0,0,0,0,0,0,0,0,0,0,1,2,2,3
6280,20,8,0,4,4,0,0,0,0,0,0,0,0,0,0,2,1
6290,10,21,0,14,8,0,0,0,0,0,0,0,0,0,0,0,1
6300,3,17,0,2,15,7,0,0,0,0,0,0,0,0,0,0,0
6310,9,8,17,1,6,11,0,0,0,0,0,0,0,0,0,0,0
6320,7,5,14,14,1,12,0,0,0,0,0,0,0,0,0,0,0
6330,1,8,13,14,9,2,0,0,0,0,0,4,0,0,0,0,0
6340,0,4,12,9,12,6,0,0,0,0,0,8,1,0,0,0,0
6350,0,0,5,2,0,6,0,0,0,0,0,7,0,0,5,3,0
6360,0,0,10,0,0,1,0,0,0,0,0,0,1,0,0,5,2
6370,15,0,8,0,0,0,0,0,0,0,0,0,1,0,2,1,2
6380,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6390,15,17,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0
6400,10,19,0,8,17,8,0,0,0,0,0,0,0,0,0,0,0
6410,6,11,12,0,10,17,0,0,0,0,0,0,0,0,0,0,0
6420,6,8,10,11,1,12,0,0,0,0,0,0,0,0,0,0,0
6430,3,4,17,10,9,4,0,0,0,0,0,3,0,0,0,0,0
6440,0,3,13,10,9,4,0,0,0,0,0,9,1,1,0,0,0
6450,0,0,9,1,1,8,0,0,0,0,0,3,4,2,4,2,0
6460,0,0,7,0,0,2,0,0,0,0,0,1,0,0,2,3,2
6470,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6480,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6490,8,19,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0
6500,6,15,0,13,11,7,0,0,0,0,0,0,0,0,0,0,0
6510,8,6,6,0,13,8,0,0,0,0,0,0,0,0,0,0,0
6520,9,8,17,4,3,14,0,0,0,0,0,0,0,0,0,0,0
6530,3,11,9,12,4,7,0,0,0,0,0,2,0,0,0,0,0
6540,0,2,18,9,10,2,0,0,0,0,0,9,1,1,0,0,0
6550,0,0,7,5,3,5,0,0,0,0,0,6,3,0,5,2,0
6560,0,0,9,0,0,2,0,0,0,0,0,1,5,0,7,2,2
6570,10,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,5
6580,20,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6590,6,16,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0
6600,10,18,0,4,10,8,0,0,0,0,0,0,0,0,0,0,0
6610,7,7,5,0,10,10,0,0,0,0,0,0,0,0,0,0,0
6620,6,9,12,3,0,13,0,0,0,0,0,0,0,0,0,0,0
6630,6,5,9,12,3,3,0,0,0,0,0,2,0,0,0,0,0
6640,0,9,12,6,11,1,0,0,0,0,0,8,0,0,0,0,0
6650,0,0,14,3,2,8,0,0,0,0,0,7,4,1,4,2,0
6660,0,0,7,0,0,3,0,0,0,0,0,2,3,1,4,1,2
6670,9,0,2,0,0,0,0,0,0,0,0,1,1,0,1,2,1
6680,20,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
6690,19,14,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0
6700,3,17,0,6,10,7,0,0,0,0,0,0,0,0,0,0,0
6710,6,14,0,2,9,12,0,0,0,0,0,0,0,0,0,0,0
6720,4,8,12,0,6,8,0,0,0,0,0,0,0,0,0,0,0
6730,3,5,22,16,2,2,0,0,0,0,0,2,0,0,0,0,0
6740,0,3,20,19,11,1,0,0,0,0,0,7,0,0,0,0,0
6750,0,0,8,7,7,5,0,0,0,0,0,9,3,1,4,1,0
6760,0,0,3,0,0,2,0,0,0,0,0,3,1,0,3,5,1
6770,5,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4
6780,22,3,1,0,0,0,0,0,0,0,0,0,2,0,2,0,4
6790,5,12,0,8,7,0,0,0,0,0,0,0,0,0,0,0,1
6800,5,16,0,8,12,8,0,0,0,0,0,0,0,0,0,0,0
6810,3,4,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0
6820,6,3,9,0,3,10,0,0,0,0,0,0,0,0,0,0,0
6830,6,7,24,9,0,5,0,0,0,0,0,0,0,0,0,0,0
6840,0,9,16,18,8,1,0,0,0,0,0,8,0,0,0,0,0
6850,0,0,5,9,8,3,0,0,0,0,0,6,3,3,2,1,0
6860,0,0,5,0,0,4,0,0,0,0,0,4,3,0,2,3,1
6870,5,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,4
6880,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6890,6,18,0,8,7,0,0,0,0,0,0,0,0,0,1,0,0
6900,7,15,0,8,14,6,0,0,0,0,0,0,0,0,0,0,0
6910,3,6,0,1,14,10,0,0,0,0,0,0,0,0,0,0,0
6920,4,5,5,1,3,11,0,0,0,0,0,0,0,0,0,0,0
6930,9,4,20,3,1,4,0,0,0,0,0,0,0,0,0,0,0
6940,0,7,21,20,4,0,0,0,0,0,0,8,0,0,0,0,0
6950,0,2,10,12,10,4,0,0,0,0,0,7,3,1,2,1,0
6960,0,0,5,0,0,6,0,0,0,0,0,2,0,0,3,4,1
